_id,name,slug,rootCategory,leafCategory,Price,Brand,Availability,Category,Wearing style,Back design,Driver type,Connectivity,Connector / plug,Microphone,Noise cancelling,Requires amplifier,Device type,Form factor,Amplification,DAC included,Balanced output,Inputs,Outputs,Accessory type,Connector / termination,Compatibility
GPjMdcfFWZVrKyR2PB3KgM,"Dekoni Audio EPZ-FOCAL-SK Replacement Ear Pads for Focal Headphones Elite Sheepskin",dekoni-audio-epz-focal-sk-replacement-ear-pads-for-focal-headphones-elite-sheepskin,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3PiU,"Bose NC 700 Cooling Gel Earpads - WC FreeZe",bose-nc-700-cooling-gel-earpads-wc-freeze,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3TVu,"Arctis Nova Pro Wireless, Nova Elite & Nova Pro Omni Earpads - WC FreeZe Cooling Gel",arctis-nova-pro-wireless-nova-elite-nova-pro-omni-earpads-wc-freeze-cooling-gel,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3Z94,"Replacement Earpads For Bose QC15 Headphones",replacement-earpads-for-bose-qc15-headphones,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3egw,"Replacement earpads for Sony MDR-RF985R & More",replacement-earpads-for-sony-mdr-rf985r-more,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3qlW,"Upgraded Beats Solo 4 Earpads - WC PadZ Solo 4",upgraded-beats-solo-4-earpads-wc-padz-solo-4,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3sdu,"Astro A50 Gen 4, Gen 5 and A50X Earpads - WC FreeZe Cooling Gel",astro-a50-gen-4-gen-5-and-a50x-earpads-wc-freeze-cooling-gel,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB3t70,"WC FreeZe - Hybrid Cooling Gel Infused Gaming Earpads",wc-freeze-hybrid-cooling-gel-infused-gaming-earpads,accessories,Earpads,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB494I,"Find Tips for your Device",find-tips-for-your-device,accessories,Eartips,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB4Jgw,"Galaxy Buds Pro 3 & 4 Memory Foam Ear Tips - WC TipZ Galaxy",galaxy-buds-pro-3-4-memory-foam-ear-tips-wc-tipz-galaxy,accessories,Eartips,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB4Lju,"Earbud Cleaning Kit",earbud-cleaning-kit,accessories,Care & Cleaning,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB4QYo,"TOPPING DX3 Pro+ Bluetooth DAC/Amp",topping-dx3-pro-bluetooth-dac-amp,audio-electronics,Bluetooth DAC/Amps,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB4pYs,"Meze Audio 109 PRO Dynamic Open-Back Headphone (Apos Certified)",meze-audio-109-pro-dynamic-open-back-headphone-apos-certified,headphones,Open-Back,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones
GPjMdcfFWZVrKyR2PB4zFK,"Meze 105 AER Open-Back Headphones",meze-105-aer-open-back-headphones,headphones,Open-Back,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones
GPjMdcfFWZVrKyR2PB54HS,"Audeze LCD-X Open Back Headphone",audeze-lcd-x-open-back-headphone,headphones,Open-Back,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones
GPjMdcfFWZVrKyR2PB55De,"Audeze LCD-5 Planar Magnetic Headphone",audeze-lcd-5-planar-magnetic-headphone,headphones,Open-Back,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones
GPjMdcfFWZVrKyR2PB57uI,"Sennheiser HD 800S Dynamic Open-back Headphones",sennheiser-hd-800s-dynamic-open-back-headphones,headphones,Open-Back,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones
GPjMdcfFWZVrKyR2PB5Gjq,"Audio-Technica ATH-ADX7000 Headphones",audio-technica-ath-adx7000-headphones,headphones,Open-Back,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to audio-electronics products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones,N/A: Facet only applies to accessories products; this product is headphones
GPjMdcfFWZVrKyR2PB5Jys,"Meze Manta Headphone Stand",meze-manta-headphone-stand,accessories,Headphone Stands,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB5L30,"Salad Halo Headphone Stand",salad-halo-headphone-stand,accessories,Headphone Stands,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to headphones products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,N/A: Facet only applies to audio-electronics products; this product is accessories,needs value,N/A: Earpads, eartips, stands, cases and care products have no connector/termination,needs value
GPjMdcfFWZVrKyR2PB5NeM,"iFi NEO Stream",ifi-neo-stream,audio-electronics,Network Streamers,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB5Tcg,"YULONG DAART Asura Music Streamer & Desktop DAC & Headphone Amplifier",yulong-daart-asura-music-streamer-desktop-dac-headphone-amplifier,audio-electronics,Network Streamers,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB5pis,"LADDER Czerny R2R Desktop DAC",ladder-czerny-r2r-desktop-dac,audio-electronics,Standalone DACs,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6DOw,"xDuoo XD05 Pro (XD05Pro) Hard Nucleus Modular DAC/Amp",xduoo-xd05-pro-xd05pro-hard-nucleus-modular-dac-amp,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6EDC,"xDuoo TA-10R Tube DAC/Amp",xduoo-ta-10r-tube-dac-amp,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6IuA,"LADDER Chopin Desktop R2R Pre-amplifier",ladder-chopin-desktop-r2r-pre-amplifier,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6how,"Yulong Canary II DAC/Amp",yulong-canary-ii-dac-amp,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6tb0,"Fosi Audio Q4 Mini Stereo Gaming DAC & Headphone Amplifier Audio",fosi-audio-q4-mini-stereo-gaming-dac-headphone-amplifier-audio,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6xuA,"Fosi Audio K5 Pro Gaming DAC/ Headphone Amplifier",fosi-audio-k5-pro-gaming-dac-headphone-amplifier,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
GPjMdcfFWZVrKyR2PB6zec,"Burson Playmate 3 Class-A Headphone Amp/ Pre-Amp/ DAC",burson-playmate-3-class-a-headphone-amp-pre-amp-dac,audio-electronics,DAC/Amp Combos,needs value,needs value,needs value,needs value,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,N/A: Facet only applies to headphones products; this product is audio-electronics,needs value,needs value,needs value,needs value,needs value,needs value,needs value,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics,N/A: Facet only applies to accessories products; this product is audio-electronics
